year,state_po,state_fips,office,d_prob
1996,VA,51,senate,0.4739350622049802
1996,WV,54,senate,0.7664796327823054
1996,WY,56,senate,0.4221350502423286
1998,AL,1,senate,0.3669136890610443
1998,AK,2,senate,0.1972119906044444
1998,AZ,4,senate,0.2716169272066951
1998,AR,5,senate,0.5506006440925131
1998,CA,6,senate,0.5305710303474354
1998,CO,8,senate,0.3501670766669053
1998,CT,9,senate,0.6514608738388544
1998,FL,12,senate,0.6246937947705762
1998,GA,13,senate,0.4514967048717953
1998,HI,15,senate,0.7918437471742472
1998,ID,16,senate,0.2839301485559557
1998,IL,17,senate,0.4744398399656388
1998,IN,18,senate,0.6371856778569032
1998,IA,19,senate,0.30493392284264176
1998,KS,20,senate,0.3158782018491934
1998,KY,21,senate,0.4915698603299768
1998,LA,22,senate,0.6402439213137082
1998,MD,24,senate,0.705039712838992
1998,MO,29,senate,0.43771121921645395
1998,NV,32,senate,0.4786378319842887
1998,NH,33,senate,0.2824408317868673
1998,NY,36,senate,0.4782310265363254
1998,NC,37,senate,0.511512849732847
1998,ND,38,senate,0.6315535391220389
1998,OH,39,senate,0.43534112669345787
1998,OK,40,senate,0.3127764730788065
1998,OR,41,senate,0.6105361946844858
1998,PA,42,senate,0.3478746738375905
1998,SC,45,senate,0.5269820394120833
1998,SD,46,senate,0.6214313783091896
1998,UT,49,senate,0.329701015742288
1998,VT,50,senate,0.7221542170475995
1998,WA,53,senate,0.584139988064987
1998,WI,55,senate,0.5054752401700101
2000,CA,6,senate,0.5584281724250367
2000,CT,9,senate,0.632141122171711
2000,DE,10,senate,0.5552595927129939
2000,FL,12,senate,0.5104361118856235
2000,HI,15,senate,0.7268468822966064
2000,IN,18,senate,0.3185111567217926
2000,ME,23,senate,0.3105870159654229
2000,MD,24,senate,0.6317809150761878
2000,MA,25,senate,0.6910975959456455
2000,MI,26,senate,0.4947475636954328
2000,MN,27,senate,0.4883419025261209
2000,MS,28,senate,0.3159401454920012
2000,MO,29,senate,0.5046659321320502
2000,MT,30,senate,0.4723749456391019
2000,NE,31,senate,0.5099920560410197
2000,NV,32,senate,0.39658708070894977
2000,NJ,34,senate,0.5011294369196548
2000,NM,35,senate,0.6170109545634967
2000,NY,36,senate,0.5118660934970692
2000,OH,39,senate,0.35853840169519835
2000,PA,42,senate,0.4550908573306335
2000,RI,44,senate,0.41145206501547205
2000,TN,47,senate,0.3220718723766769
2000,TX,48,senate,0.3230752442100816
2000,UT,49,senate,0.3151458222901271
2000,VT,50,senate,0.2542530329289428
2000,VA,51,senate,0.4768026057452799
2000,WA,53,senate,0.4873028493377087
2000,WV,54,senate,0.7775192757967578
2000,WI,55,senate,0.615427921056123
2000,WY,56,senate,0.22038388272902149
2002,AL,1,senate,0.3982770433318577
2002,AK,2,senate,0.10513269555822748
2002,AR,5,senate,0.5389562018651421
2002,CO,8,senate,0.4576924217665361
2002,DE,10,senate,0.5821990926074193
2002,GA,13,senate,0.4589585371952408
2002,ID,16,senate,0.3254851374637738
2002,IL,17,senate,0.6033426722277493
2002,IA,19,senate,0.5417765070986975
2002,KY,21,senate,0.3532479517162801
2002,ME,23,senate,0.4156435247445529
2002,MI,26,senate,0.6060850283147566
2002,MN,27,senate,0.4733556014954057
2002,MO,29,senate,0.4866682289281111
2002,MT,30,senate,0.6273500399648432
2002,NE,31,senate,0.14637132796215044
2002,NH,33,senate,0.4640164603531372
2002,NJ,34,senate,0.5387630620788373
2002,NM,35,senate,0.3495723063164519
2002,NC,37,senate,0.44955024942293204
2002,OK,40,senate,0.3630992592476218
2002,OR,41,senate,0.39606193394838
2002,RI,44,senate,0.7842648849441564
2002,SC,45,senate,0.4418838493007602
2002,SD,46,senate,0.4962385296636158
2002,TN,47,senate,0.44338639286131787
2002,TX,48,senate,0.4332638016912671
2002,WV,54,senate,0.6311135463784696
2002,WY,56,senate,0.27046049759930163
2004,AL,1,senate,0.3235435813614084
2004,AK,2,senate,0.4554562703728329
2004,AZ,4,senate,0.20620469119024185
2004,AR,5,senate,0.5589777832085276
2004,CA,6,senate,0.5770810388362684
2004,CO,8,senate,0.5130260330860861
2004,CT,9,senate,0.6635289873280897
2004,FL,12,senate,0.4832102584505243
2004,GA,13,senate,0.39978192979095506
2004,HI,15,senate,0.7551011563824946
2004,IL,17,senate,0.6996872520188583
2004,IN,18,senate,0.6164877917399195
2004,IA,19,senate,0.2787704126747195
2004,KS,20,senate,0.274872411697912
2004,KY,21,senate,0.4934317736067021
2004,MD,24,senate,0.6480343300468446
2004,MO,29,senate,0.4279707892619057
2004,NV,32,senate,0.6108190917305708
2004,NH,33,senate,0.33716895505306765
2004,NY,36,senate,0.5887505575458477
2004,NC,37,senate,0.4701867640222783
2004,ND,38,senate,0.6827992635888457
2004,OH,39,senate,0.3614513411145185
2004,OK,40,senate,0.4124488715454167
2004,OR,41,senate,0.6339209794726348
2004,PA,42,senate,0.4198744222316361
2004,SC,45,senate,0.4410059722480483
2004,SD,46,senate,0.4942380645623076
2004,UT,49,senate,0.284027218703865
2004,VT,50,senate,0.7062706700346345
2004,WA,53,senate,0.5498048534564939
2004,WI,55,senate,0.5535048307598323
2006,AZ,4,senate,0.4349939939035173
2006,CA,6,senate,0.5943105149508118
2006,DE,10,senate,0.7020026998995769
2006,FL,12,senate,0.6030098044574211
2006,HI,15,senate,0.6134895957904808
2006,ME,23,senate,0.2075310752703952
2006,MD,24,senate,0.5420559540833141
2006,MA,25,senate,0.6688272533408205
2006,MI,26,senate,0.5690997851403465
2006,MN,27,senate,0.5805634900025968
2006,MS,28,senate,0.3486539176096418
2006,MO,29,senate,0.4957835692395297
2006,MT,30,senate,0.4916175692795906
2006,NE,31,senate,0.6388279229330289
2006,NV,32,senate,0.4098995488969604
2006,NJ,34,senate,0.5720435801633765
2006,NM,35,senate,0.7060513830453854
2006,NY,36,senate,0.5741634316406815
2006,ND,38,senate,0.6882632293080054
2006,OH,39,senate,0.5616413169069943
2006,PA,42,senate,0.5863657893337559
2006,RI,44,senate,0.5351863540376058
2006,TN,47,senate,0.4798922394400377
2006,TX,48,senate,0.3604457636668264
2006,UT,49,senate,0.3106492406153501
2006,VA,51,senate,0.4959431667893581
2006,WA,53,senate,0.568526980891035
2006,WV,54,senate,0.7704902160126258
2006,WI,55,senate,0.6730655283152902
2006,WY,56,senate,0.2939173865402747
2008,AL,1,senate,0.36520448832171387
2008,AK,2,senate,0.4776708012954681
2008,CO,8,senate,0.5279563016459364
2008,DE,10,senate,0.6468651258119126
2008,GA,13,senate,0.4256041752028573
2008,ID,16,senate,0.3410512112658581
2008,IL,17,senate,0.6784095113514665
2008,IA,19,senate,0.6265578028874497
2008,KS,20,senate,0.36458465833532944
2008,KY,21,senate,0.4703438042981507
2008,LA,22,senate,0.5210964613033818
2008,ME,23,senate,0.3858343801333462
2008,MA,25,senate,0.6355066637232738
2008,MI,26,senate,0.6266496446411556
2008,MN,27,senate,0.4199368620668877
2008,MS,28,senate,0.3856495373793329
2008,MT,30,senate,0.7291597754041594
2008,NE,31,senate,0.4005698343619205
2008,NH,33,senate,0.5158962387033724
2008,NJ,34,senate,0.560301167714063
2008,NM,35,senate,0.6132799125842288
2008,NC,37,senate,0.5265278080136331
2008,OK,40,senate,0.39183884397235264
2008,OR,41,senate,0.48904670088441105
2008,RI,44,senate,0.7307092786888234
2008,SC,45,senate,0.42246868839941204
2008,SD,46,senate,0.6249169234487342
2008,TN,47,senate,0.31644013305369784
2008,TX,48,senate,0.4283787754792516
2008,VA,51,senate,0.6503255021417431
2008,WV,54,senate,0.6372702574938631
2008,WY,56,senate,0.2425172095181335
2008,WY,56,senate,0.265212183367452
2010,AL,1,senate,0.3471015463490719
2010,AK,2,senate,0.2350070253578236
2010,AZ,4,senate,0.34651246368125194
2010,AR,5,senate,0.36945113640880195
2010,CA,6,senate,0.5218357506279899
2010,CO,8,senate,0.4805037110263242
2010,CT,9,senate,0.5248427086630562
2010,DE,10,senate,0.5660730899603776
2010,FL,12,senate,0.2019801497143098
2010,GA,13,senate,0.3899864514659576
2010,HI,15,senate,0.7480861237563515
2010,ID,16,senate,0.2492759103953017
2010,IL,17,senate,0.4641626487762227
2010,IN,18,senate,0.3999900256867229
2010,IA,19,senate,0.3330331710665079
2010,KS,20,senate,0.2637854963399436
2010,KY,21,senate,0.4424848978243428
2010,LA,22,senate,0.3767385457954741
2010,MD,24,senate,0.6219298331713797
2010,MO,29,senate,0.406263905686458
2010,NV,32,senate,0.5028874250766561
2010,NH,33,senate,0.3684656154472081
2010,NY,36,senate,0.5964484454986564
2010,NY,36,senate,0.6397868636593681
2010,NC,37,senate,0.4304661628470433
2010,OH,39,senate,0.3940388949379544
2010,OK,40,senate,0.2613318966407151
2010,OR,41,senate,0.5722403070038015
2010,PA,42,senate,0.4899150530927598
2010,SC,45,senate,0.2764631928868345
2010,UT,49,senate,0.3276182013909061
2010,VT,50,senate,0.6432616996487767
2010,WA,53,senate,0.523648258488133
2010,WV,54,senate,0.5346901960192321
2010,WI,55,senate,0.4701991543435801
2012,AZ,4,senate,0.4620361216035146
2012,CA,6,senate,0.6252428447214461
2012,CT,9,senate,0.5245415289688073
2012,DE,10,senate,0.6641917288529201
2012,FL,12,senate,0.5523175610681682
2012,HI,15,senate,0.6164553400479001
2012,IN,18,senate,0.5004413886634205
2012,ME,23,senate,0.12818743790705375
2012,MD,24,senate,0.5597785840529175
2012,MA,25,senate,0.5327391906779608
2012,MI,26,senate,0.5879807037218365
2012,MN,27,senate,0.6522898262419866
2012,MS,28,senate,0.4055090015206578
2012,MO,29,senate,0.5481432375826044
2012,MT,30,senate,0.4857838235959726
2012,NE,31,senate,0.4222556722784984
2012,NV,32,senate,0.4470612995525178
2012,NJ,34,senate,0.5886546099402099
2012,NM,35,senate,0.5100806529576833
2012,NY,36,senate,0.6210867000495178
2012,ND,38,senate,0.5023821089604663
2012,OH,39,senate,0.5070069506101833
2012,PA,42,senate,0.5369002004825656
2012,RI,44,senate,0.6481136519611945
2012,TN,47,senate,0.30406590287131857
2012,TX,48,senate,0.40623004563866794
2012,UT,49,senate,0.29980405223552264
2012,VA,51,senate,0.5286594904628799
2012,WA,53,senate,0.6045099118171301
2012,WV,54,senate,0.6057206733696656
2012,WI,55,senate,0.5140886372781917
2012,WY,56,senate,0.21148384523334665
2014,AK,2,senate,0.4583250708215297
2014,AR,5,senate,0.3943032784467349
2014,CO,8,senate,0.4626046883528053
2014,DE,10,senate,0.5582640425913741
2014,GA,13,senate,0.4520635328617243
2014,HI,15,senate,0.6676359131519084
2014,ID,16,senate,0.3467163803554681
2014,IL,17,senate,0.5354868393922718
2014,IA,19,senate,0.4376117553332744
2014,KY,21,senate,0.4072087406363259
2014,LA,22,senate,0.4431248674848851
2014,ME,23,senate,0.3083553215904155
2014,MA,25,senate,0.5898804137024651
2014,MI,26,senate,0.5461438395064853
2014,MN,27,senate,0.5315115405888788
2014,MS,28,senate,0.3789443197680492
2014,MT,30,senate,0.4006857278828422
2014,NE,31,senate,0.31485350808847073
2014,NH,33,senate,0.5145536597706895
2014,NJ,34,senate,0.5583559548229907
2014,NM,35,senate,0.5555881017873701
2014,NC,37,senate,0.4725619931663534
2014,OK,40,senate,0.2898354225292061
2014,OK,40,senate,0.2854850481216181
2014,OR,41,senate,0.557284461466676
2014,RI,44,senate,0.7058264804448119
2014,SC,45,senate,0.3683051428341028
2014,SC,45,senate,0.3709359780852345
2014,SD,46,senate,0.2951054357006857
2014,TN,47,senate,0.31865159217358713
2014,TX,48,senate,0.343645433505767
2014,VA,51,senate,0.4914993227199421
2014,WV,54,senate,0.3446413732755257
2014,WY,56,senate,0.1716417474423469
2016,AL,1,senate,0.3586726158881388
2016,AK,2,senate,0.11623389341801495
2016,AZ,4,senate,0.4074891434487282
2016,AR,5,senate,0.3617101962760108
2016,CO,8,senate,0.4997078041270525
2016,CT,9,senate,0.5768213015794261
2016,FL,12,senate,0.44314854512342733
2016,GA,13,senate,0.4103329267776551
2016,HI,15,senate,0.7005465379834759
2016,ID,16,senate,0.2772677529630617
2016,IL,17,senate,0.5486174310499978
2016,IN,18,senate,0.4241271693138926
2016,IA,19,senate,0.356552345305366
2016,KS,20,senate,0.3223812782170636
2016,KY,21,senate,0.4272450504737413
2016,MD,24,senate,0.6088787566439363
2016,MO,29,senate,0.4639195672938489
2016,NV,32,senate,0.4709887448637275
2016,NH,33,senate,0.4798130259490759
2016,NY,36,senate,0.613304532591522
2016,NC,37,senate,0.4536569310654803
2016,ND,38,senate,0.1696812564050908
2016,OH,39,senate,0.37157556040344136
2016,OK,40,senate,0.24578691161267555
2016,OR,41,senate,0.5660084262153018
2016,PA,42,senate,0.4734104711017579
2016,SC,45,senate,0.3436959880344974
2016,SD,46,senate,0.28172138420585624
2016,UT,49,senate,0.270583183859919
2016,VT,50,senate,0.5998839194051182
2016,WA,53,senate,0.5901301044578745
2016,WI,55,senate,0.468109949297005
2018,AZ,4,senate,0.499557943017429
2018,CT,9,senate,0.5679710709238268
2018,DE,10,senate,0.5995306018886242
2018,FL,12,senate,0.4993247256869807
2018,HI,15,senate,0.7115109784705074
2018,IN,18,senate,0.448422279321728
2018,ME,23,senate,0.10445627347657424
2018,MD,24,senate,0.6485591261143473
2018,MA,25,senate,0.6033678230129031
2018,MI,26,senate,0.5226189214709184
2018,MN,27,senate,0.3021032032691419
2018,MN,27,senate,0.2643668738010526
2018,MS,28,senate,0.2004373569193672
2018,MS,28,senate,0.22823425279164855
2018,MO,29,senate,0.4556934089290825
2018,MT,30,senate,0.5033387260499936
2018,NE,31,senate,0.38621199828869773
2018,NV,32,senate,0.5041198108898791
2018,NJ,34,senate,0.5400714982125446
2018,NM,35,senate,0.5408773450098421
2018,NY,36,senate,0.6202139302554139
2018,ND,38,senate,0.44268377190023855
2018,OH,39,senate,0.5341141418368777
2018,PA,42,senate,0.5561318396530043
2018,RI,44,senate,0.6144243479553431
2018,TN,47,senate,0.439199729023862
2018,TX,48,senate,0.4832535502239402
2018,UT,49,senate,0.3091146874661875
2018,VA,51,senate,0.5700260758799454
2018,WA,53,senate,0.5843375992492955
2018,WV,54,senate,0.4954581402649804
2018,WI,55,senate,0.5541768676154819
2018,WY,56,senate,0.3009881034313244
